hashtags,tweets,neg,neu,pos,compound
RahulGandhiWayanad,nairhena Pratyangira1 getazadi ankkinegi RahulMishra60 Lucknowmetro2 sranaji77 PShatrujeet sonagkp… httpstco0krPGEOgQn,0.0,1.0,0.0,0.0
RahulGandhiWayanad,RT IndianExpress RahulGandhi PriyankaGandhi help injured journalists Wayanad roadshow RahulGandhiWayanad Read httpst…,0.175,0.649,0.175,0.0
RahulGandhiWayanad,RT FairTwitz கள்ளம் கபடமில்லா அன்பு ❤ RahulGandhiWayanad PriyankaGandhi RahulTharangam Wayanad httpstcoyWvM8ZImC7,0.0,1.0,0.0,0.0
RahulGandhiWayanad,RT AshaKumariINC Heartiest congratulations best wishes Sh RahulGandhi filing nominations Wayanad Hoping po…,0.0,0.419,0.581,0.91
RahulGandhiWayanad,RT officekiran Congratulations ShRahulGandhi historical Wayanad nominations beginning uniting great natio…,0.0,0.529,0.471,0.8402
RahulGandhiWayanad,RT Dildars40799329 amitmalviya DrDevendraKumar हहाहा मूर्खों के सींग नही होते पर जब वो गलत तथ्य बोलकर RSS की मुसलसल झूठ बोलने की आदत…,0.0,1.0,0.0,0.0
RahulGandhiWayanad,RT abhishkJntrMnt क्या राजनेता अभिनेता देश का कभी भला कर सकते हैं RahulGandhiWayanad,0.0,1.0,0.0,0.0
RahulGandhiWayanad,RT INCIndia streets Wayanad Kerala filled cheers Congress President RahulGandhi deafening sound indicati…,0.135,0.675,0.19,0.2263
RahulGandhiWayanad,RT INCIndia Congress President RahulGandhi files nomination Wayanad Kerala 2019 Lok Sabha elections RahulGandhiWaya…,0.0,1.0,0.0,0.0
RahulGandhiWayanad,RT saandiippnayak राहुल गांधी अगर धनियापुदीनामेथीबथुआ और पालक के पत्ते अलग पहचान ले तो मेरा वोट उनको। RahulGandhiWayanad RahulForBe…,0.0,1.0,0.0,0.0
RahulGandhiWayanad,RT Kasheersuneel Muslims abusing Modi ji Hindus RahulGandhiWayanad rally waving Pakistan flags httpstcoxHumMMiR1o,0.2,0.8,0.0,-0.4588
RahulGandhiWayanad,RT Kasheersuneel Muslims abusing Modi ji Hindus RahulGandhiWayanad rally waving Pakistan flags httpstcoxHumMMiR1o,0.2,0.8,0.0,-0.4588
RahulGandhiWayanad,RT Rajsing146 कितने शर्म की बात है कि राहुल गांधी पाकिस्तानी झंडा लेकर परचा भरने गया अब धिक्कार है उन हिन्दूओं पर जो अब भी कांग्रेस को…,0.0,1.0,0.0,0.0
RahulGandhiWayanad,RT JagranNews राहुल गांधी के वायनाड से नामांकन दाखिल करने के बाद वायनाड वासियों में यह आम राय है कि वे केवल एक सांसद नहीं चुनने जा रहे…,0.0,1.0,0.0,0.0
RahulGandhiWayanad,RT AjayKushwaha RahulGandhi ये पाकिस्तान के मसूद अजहर की रैली नही है ये भारत के वायनाड मे राहुल गांधी की रैली है अब फैसला आप को कर…,0.0,1.0,0.0,0.0
RahulGandhiWayanad,RT geetv79 Popularity RahulGandhi south India beats👇that Modi hollow RG contest North amp South Indi…,0.0,0.819,0.181,0.4767
RahulGandhiWayanad,RT INCIndia streets Wayanad Kerala filled cheers Congress President RahulGandhi deafening sound indicati…,0.135,0.675,0.19,0.2263
RahulGandhiWayanad,RT IYC Prime Minister country busy wedging hate amp infusing division among people Congress President RahulGandhi ji is…,0.179,0.821,0.0,-0.5719
RahulGandhiWayanad,RT VijayIndrSingla Best wishes ShRahulGandhi filing nominations Wayanad Amethi Wayanad going become har…,0.0,0.655,0.345,0.7003
RahulGandhiWayanad,RT officekiran Congratulations ShRahulGandhi historical Wayanad nominations beginning uniting great natio…,0.0,0.529,0.471,0.8402
RahulGandhiWayanad,RT sunilk2018 कितने शर्म की बात है पाकिस्तानी झंडा के साथ राहुलगांधी परचा भरने गया धिक्कार है एसे हिन्दुओं पर जो अब भी कांग्रेस को…,0.0,1.0,0.0,0.0
RahulGandhiWayanad,RT JTHAKOR9 ये पाकिस्तान के मसूद अजहर की रैली नहीं है ये भारत के वायनाड में राहुल गांधी की रैली है अब फैसला आप को करना है पाकिस्तान…,0.0,1.0,0.0,0.0
RahulGandhiWayanad,RT MenonArvindBJP सेकुलरिज्म का चोला कम्युनलिज्म का झोला और तुष्टिकरण का जामा पहनकर वायनाड गए हैं राहुल गांधी। उम्मीद करते हैं कि राहुल…,0.0,1.0,0.0,0.0
RahulGandhiWayanad,RT AjayKushwaha narendramodi ये पाकिस्तान के मसूद अजहर की रैली नही है ये भारत के वायनाड मे राहुल गांधी की रैली है अब फैसला आप को क…,0.0,1.0,0.0,0.0
RahulGandhiWayanad,RT SunnyDeol अगर राहुल गांधी सच मे जनेऊधारी ब्राहम्ण है तो वायनाड में जनेऊ पहनकर और मंदिर जाकर दिखा दे😂😂😂 RahulGandhiWayanad,0.0,1.0,0.0,0.0
RahulGandhiWayanad,RT AshaKumariINC Heartiest congratulations best wishes Sh RahulGandhi filing nominations Wayanad Hoping po…,0.0,0.419,0.581,0.91
RahulGandhiWayanad,RT AshaKumariINC Heartiest congratulations best wishes Sh RahulGandhi filing nominations Wayanad Hoping po…,0.0,0.419,0.581,0.91
RahulTharangam,RT arjundsage Apna Time Ayega RahulGandhi Zaroor Ayega RahulGandhiForBehtarBharat RahulTharangam httpstco5BBPsyuRDg,0.0,1.0,0.0,0.0
RahulTharangam,RT rimachaturvedi best part Rahul ji winning hearts great 👍 RahulGandhiForPM RahulGandhiWayanad RahulTharangam Ra…,0.0,0.506,0.494,0.9136
RahulTharangam,RT INCIndia streets Wayanad Kerala filled cheers Congress President RahulGandhi deafening sound indicati…,0.135,0.675,0.19,0.2263
RahulTharangam,RT geetv79 RahulGandhi RahulGandhi amp priyankagandhi helped carrying injured journalist ambulance people matte…,0.184,0.816,0.0,-0.4019
RahulTharangam,RT annatarajgowda Entire south India thankful Congress president RahulGandhi takes immense pride candidature Gods…,0.0,0.663,0.337,0.7269
RahulTharangam,RT KPadmaRani1 power Social Media Photo Hug life time RahulTharangam httpstcohOjG8tJdsC,0.0,0.763,0.237,0.4767
RahulTharangam,RT IYC हम अमन चाहते हैं मगर ज़ुल्म के ख़िलाफ़ गर जंग लाज़मी है तो फिर जंग ही सही RahulTharangam httpstco4vN9aw7AHQ,0.0,1.0,0.0,0.0
RahulTharangam,RT KundraVishal दक्षिण भारत में भी राहुल गांधी की आंधी वायनाड से पर्चा भरने जाते वक्त रोड शो के दौरान जिस तरह से जनसैलाब उमड़ा सं…,0.0,1.0,0.0,0.0
RahulTharangam,RT JTHAKOR9 ये पाकिस्तान के मसूद अजहर की रैली नहीं है ये भारत के वायनाड में राहुल गांधी की रैली है अब फैसला आप को करना है पाकिस्तान…,0.0,1.0,0.0,0.0
RahulTharangam,RT INCIndia Huge crowds wait outside District Collectorates Office Wayanad Kerala Congress President RahulGandhi file h…,0.0,0.867,0.133,0.3182
RahulTharangam,Rahul congratulates Sreedhanya Wayanad RahulGandhiWayanad RahulGandhi RahulTharangam WayanadElections2019… httpstcoPDEJP7Q6mU,0.0,1.0,0.0,0.0
RahulTharangam,RT KundraVishal दक्षिण भारत में भी राहुल गांधी की आंधी वायनाड से पर्चा भरने जाते वक्त रोड शो के दौरान जिस तरह से जनसैलाब उमड़ा सं…,0.0,1.0,0.0,0.0
RahulTharangam,RT raonava Dont worry people Wayanad Rahul Gandhi gets elected nothing left Elephants eat So…,0.0,0.853,0.147,0.3412
RahulTharangam,RT kcvenugopalmp politics hate politics love കരുതലിന്റെയും ചേർത്തുനിർത്തലിന്റെയും രാഷ്ട്രീയം RahulTharangam htt…,0.219,0.533,0.249,0.128
RahulTharangam,Rahul makes clever moves RahulGandhiWayanad RahulTharangam Wayanad Waynad Wayanad2019… httpstcoUjH4em7d93,0.0,0.75,0.25,0.4588
RahulTharangam,RT raonava Dont worry people Wayanad Rahul Gandhi gets elected nothing left Elephants eat So…,0.0,0.853,0.147,0.3412
RahulTharangam,RT INCIndia Congress President RahulGandhi files nomination Wayanad Kerala 2019 Lok Sabha elections RahulGandhiWaya…,0.0,1.0,0.0,0.0
RahulTharangam,RT INCIndia streets Wayanad Kerala filled cheers Congress President RahulGandhi deafening sound indicati…,0.135,0.675,0.19,0.2263
RahulTharangam,RT KilaFateh RahulTharangam Rahul Gandhi Wave Wayanad kerala httpstcoIZJE7gK8Vk,0.0,1.0,0.0,0.0
RahulTharangam,RT raonava Dont worry people Wayanad Rahul Gandhi gets elected nothing left Elephants eat So…,0.0,0.853,0.147,0.3412
RahulTharangam,RT INCIndia streets Wayanad Kerala filled cheers Congress President RahulGandhi deafening sound indicati…,0.135,0.675,0.19,0.2263
RahulTharangam,RT AkhterH007007 Rahul bro Welcome Next Prime Minister India RahulGandhi Tweet copied RahulTharangam httpstco5kav10aAVr,0.0,0.812,0.188,0.4588
RahulTharangam,RT IYC Congress President RahulGandhi holds roadshow Wayanad filing nomination RahulTharangam httpstcoMoUwpJRCBl,0.0,1.0,0.0,0.0
RahulTharangam,RT arjundsage Apna Time Ayega RahulGandhi Zaroor Ayega RahulGandhiForBehtarBharat RahulTharangam httpstco5BBPsyuRDg,0.0,1.0,0.0,0.0
RahulTharangam,RT sanjaynirupam Congratulations Congress President RahulGandhi filing nomination Wayanad wish huge success alo…,0.0,0.417,0.583,0.9118
RahulTharangam,RT AkhterH007007 Rahul bro Welcome Next Prime Minister India RahulGandhi Tweet copied RahulTharangam httpstco5kav10aAVr,0.0,0.812,0.188,0.4588
RahulTharangam,RT INCIndia streets Wayanad Kerala filled cheers Congress President RahulGandhi deafening sound indicati…,0.135,0.675,0.19,0.2263
RahulTharangam,RT AkhterH007007 Rahul bro Welcome Next Prime Minister India RahulGandhi Tweet copied RahulTharangam httpstco5kav10aAVr,0.0,0.812,0.188,0.4588
RahulTharangam,RT AkhterH007007 Rahul bro Welcome Next Prime Minister India RahulGandhi Tweet copied RahulTharangam httpstco5kav10aAVr,0.0,0.812,0.188,0.4588
RahulTharangam,RT keshavyadaviyc wave happiness positivity Wayanad Today historic day going reunite country on…,0.0,0.615,0.385,0.7845
RahulTharangam,RT keshavyadaviyc Congress President Rahul Gandhi holds roadshow Wayanad filing nomination new era begun RahulTharan…,0.0,1.0,0.0,0.0
RahulTharangam,RT INCIndia Congress President RahulGandhi files nomination Wayanad Kerala 2019 Lok Sabha elections RahulGandhiWaya…,0.0,1.0,0.0,0.0
RahulTharangam,RT INCIndia narrow lanes Wayanad packed brim excited onlookers waiting anticipation Congress President Rah…,0.0,0.759,0.241,0.4215
RahulTharangam,RT keshavyadaviyc किसान की उम्मीद का नाम है राहुल। हक की बात होगी विश्वास है राहुल। RahulTharangam httpstcoSTAXwQIxDA,0.0,1.0,0.0,0.0
RahulTharangam,RT keshavyadaviyc Today stand Ideas ethics integrity moral personal valuewe build nation upon foundation…,0.0,0.833,0.167,0.3818
RahulTharangam,🤣🤣🤣🤣 RahulTharangam Young Educated Young 50 Education Special advisor escape velocity theory NASA httpstcovl3L7GOZX9,0.0,0.732,0.268,0.5267
RahulTharangam,RT IYC Congress President RahulGandhi holds roadshow Wayanad filing nomination RahulTharangam httpstcoMoUwpJRCBl,0.0,1.0,0.0,0.0
RahulTharangam,RT IYC heartiest congratulations endless support Congress President Shri RahulGandhi upon filing nomination Wayanad…,0.0,0.645,0.355,0.765
RahulTharangam,RT INCIndia streets Wayanad Kerala filled cheers Congress President RahulGandhi deafening sound indicati…,0.135,0.675,0.19,0.2263
RahulTharangam,RT IYC IYC National Vice President srinivasiyc National General Secretary Ravindradass National Secretary JebiMather joined a…,0.0,1.0,0.0,0.0
RahulTharangam,RT FairTwitz கள்ளம் கபடமில்லா அன்பு ❤ RahulGandhiWayanad PriyankaGandhi RahulTharangam Wayanad httpstcoyWvM8ZImC7,0.0,1.0,0.0,0.0
RahulTharangam,RT geetv79 Popularity RahulGandhi south India beats👇that Modi hollow RG contest North amp South Indi…,0.0,0.819,0.181,0.4767
RahulTharangam,RT INCIndia streets Wayanad Kerala filled cheers Congress President RahulGandhi deafening sound indicati…,0.135,0.675,0.19,0.2263
RahulTharangam,RT INCIndia 68yearold Elsy Amma one victims Kerala floods special meeting CP RahulGandhi amp Smt priyankag…,0.121,0.737,0.142,0.1027
RahulTharangam,great ambassador Modi governments achievements like House everybody Ujwala Gas Digital India Electr… httpstcolXbuGRTw5n,0.0,0.645,0.355,0.765
RahulTharangam,RT INCChhattisgarh माननीय राष्ट्रीय अध्यक्ष RahulGandhi जी ने वायनाड केरल सीट से 2019 लोकसभा चुनाव के लिए नामंकन दाखिल किया RahulGan…,0.0,1.0,0.0,0.0
RahulTharangam,RT arjundsage Apna Time Ayega RahulGandhi Zaroor Ayega RahulGandhiForBehtarBharat RahulTharangam httpstco5BBPsyuRDg,0.0,1.0,0.0,0.0
RahulTharangam,RT FairTwitz கள்ளம் கபடமில்லா அன்பு ❤ RahulGandhiWayanad PriyankaGandhi RahulTharangam Wayanad httpstcoyWvM8ZImC7,0.0,1.0,0.0,0.0
RahulTharangam,RT SevadalKL RahulTharangam Waynad SevaDal volunteers controlling massive crowd roadshow RahulGandhi amp priyan…,0.0,1.0,0.0,0.0
RahulTharangam,RT INCIndia streets Wayanad Kerala filled cheers Congress President RahulGandhi deafening sound indicati…,0.135,0.675,0.19,0.2263
RahulTharangam,RT VinayDokania r called namesmocked unnecessarilycriticized dynastsbut truth RahulGandhi amp priyankag…,0.0,0.796,0.204,0.3182
RahulTharangam,RT Ramji556 ChowkidaroKaScam बार बार कोर्ट के आदेशों के बावजूद नही पेश हो रहे हैं हरियाणा के मुख्यमंत्री। किया कोर्ट की अवमानना Rahul…,0.0,1.0,0.0,0.0
RahulTharangam,RT arjundsage Apna Time Ayega RahulGandhi Zaroor Ayega RahulGandhiForBehtarBharat RahulTharangam httpstco5BBPsyuRDg,0.0,1.0,0.0,0.0
RahulTharangam,RT INCIndia Congress President RahulGandhi files nomination Wayanad Kerala 2019 Lok Sabha elections RahulGandhiWaya…,0.0,1.0,0.0,0.0
RahulTharangam,RT keshavyadaviyc wave happiness positivity Wayanad Today historic day going reunite country on…,0.0,0.615,0.385,0.7845
RahulTharangam,RT keshavyadaviyc Congress President Rahul Gandhi holds roadshow Wayanad filing nomination new era begun RahulTharan…,0.0,1.0,0.0,0.0
RahulTharangam,RT keshavyadaviyc किसान की उम्मीद का नाम है राहुल। हक की बात होगी विश्वास है राहुल। RahulTharangam httpstcoSTAXwQIxDA,0.0,1.0,0.0,0.0
RahulTharangam,RT keshavyadaviyc Today stand Ideas ethics integrity moral personal valuewe build nation upon foundation…,0.0,0.833,0.167,0.3818
RahulTharangam,പ്രായ ഭേദമെന്യേ പൊന്നാനിക്ക് പ്രിയങ്കരൻ RahulTharangam,0.0,1.0,0.0,0.0
RahulTharangam,RT geetv79 Popularity RahulGandhi south India beats👇that Modi hollow RG contest North amp South Indi…,0.0,0.819,0.181,0.4767
RahulTharangam,RT INCIndia streets Wayanad Kerala filled cheers Congress President RahulGandhi deafening sound indicati…,0.135,0.675,0.19,0.2263
RahulTharangam,RT IYC Prime Minister country busy wedging hate amp infusing division among people Congress President RahulGandhi ji is…,0.179,0.821,0.0,-0.5719
RahulTharangam,RT nsui केरल के वायनाड में नामांकन दाखिल करने के बाद कांग्रेस अध्यक्ष RahulGandhi ने भीड़ को संबोधित किया जिससे आम जनता में उमंग और ऊर्…,0.0,1.0,0.0,0.0
RahulTharangam,RT sanjaynirupam Congratulations Congress President RahulGandhi filing nomination Wayanad wish huge success alo…,0.0,0.417,0.583,0.9118
RahulTharangam,RT nsui streets Wayanad look today Full brim hopeful crowd waiting get glimpse Congress President …,0.0,0.809,0.191,0.5106
RahulTharangam,RT JTHAKOR9 ये पाकिस्तान के मसूद अजहर की रैली नहीं है ये भारत के वायनाड में राहुल गांधी की रैली है अब फैसला आप को करना है पाकिस्तान…,0.0,1.0,0.0,0.0
RahulTharangam,RT HasibaAmin Got ❤ Kerala RahulTharangam httpstcoVQ9I38ResK,0.0,1.0,0.0,0.0
RahulTharangam,RT SevadalKL RahulTharangam Waynad SevaDal volunteers controlling massive crowd roadshow RahulGandhi amp priyan…,0.0,1.0,0.0,0.0
RahulTharangam,RT geetv79 Modis Notebandi DeMoDisaster Notewapsi ReMonetisation NYAYForIndia return money poorest boost spe…,0.203,0.64,0.157,-0.2023
RahulTharangam,RT nasrutp786 KeralaGuidesIndia Kerala resisted communal politics divisive agenda always RahulTharangam Kerala Wayanad w…,0.0,1.0,0.0,0.0
RahulTharangam,RT geetv79 Popularity RahulGandhi south India beats👇that Modi hollow RG contest North amp South Indi…,0.0,0.819,0.181,0.4767
RahulTharangam,RT geetv79 Popularity RahulGandhi south India beats👇that Modi hollow RG contest North amp South Indi…,0.0,0.819,0.181,0.4767
RahulTharangam,RT geetv79 Popularity RahulGandhi south India beats👇that Modi hollow RG contest North amp South Indi…,0.0,0.819,0.181,0.4767
RahulTharangam,RT geetv79 Popularity RahulGandhi south India beats👇that Modi hollow RG contest North amp South Indi…,0.0,0.819,0.181,0.4767
RahulTharangam,RT geetv79 Popularity RahulGandhi south India beats👇that Modi hollow RG contest North amp South Indi…,0.0,0.819,0.181,0.4767
RahulTharangam,RT geetv79 Popularity RahulGandhi south India beats👇that Modi hollow RG contest North amp South Indi…,0.0,0.819,0.181,0.4767
RahulTharangam,RT spalani தேர்தல்பரப்புரை KartiChidambaram4Sivaganga KartiChidambaram Elections2019 RahulTharangam LokSabhaElections2019 Sivag…,0.0,1.0,0.0,0.0
RahulTharangam,RT spalani தேர்தல்பரப்புரை KartiChidambaram4Sivaganga KartiChidambaram Elections2019 RahulTharangam LokSabhaElections2019 Sivag…,0.0,1.0,0.0,0.0
RahulTharangam,RT spalani தேர்தல்பரப்புரை KartiChidambaram4Sivaganga KartiChidambaram Elections2019 RahulTharangam LokSabhaElections2019 Sivag…,0.0,1.0,0.0,0.0
RahulTharangam,RT spalani நான் ஜாதி மதம் பார்ப்பது கிடையாது நான் எல்லோருக்கும் பொதுவானவன் கார்த்தி ப சிதம்பரம் பேச்சு தேர்தல்பரப்புரை KartiChid…,0.0,1.0,0.0,0.0
RahulTharangam,RT spalani தேர்தல்பரப்புரை KartiChidambaram4Sivaganga KartiChidambaram Elections2019 RahulTharangam LokSabhaElections2019 Sivag…,0.0,1.0,0.0,0.0
RahulTharangam,RT spalani தேர்தல்பரப்புரை KartiChidambaram4Sivaganga KartiChidambaram Elections2019 RahulTharangam LokSabhaElections2019 Sivag…,0.0,1.0,0.0,0.0
RahulTharangam,RT spalani தேர்தல்பரப்புரை KartiChidambaram4Sivaganga KartiChidambaram Elections2019 RahulTharangam LokSabhaElections2019 Sivag…,0.0,1.0,0.0,0.0
RahulTharangam,RT spalani தேர்தல்பரப்புரை KartiChidambaram4Sivaganga KartiChidambaram Elections2019 RahulTharangam LokSabhaElections2019 Sivag…,0.0,1.0,0.0,0.0
RahulTharangam,RT spalani தேர்தல்பரப்புரை KartiChidambaram4Sivaganga KartiChidambaram Elections2019 RahulTharangam LokSabhaElections2019 Sivag…,0.0,1.0,0.0,0.0
RahulTharangam,RT IYC Congress President RahulGandhi holds roadshow Wayanad filing nomination RahulTharangam httpstcoMoUwpJRCBl,0.0,1.0,0.0,0.0
RahulTharangam,RT INCIndia streets Wayanad Kerala filled cheers Congress President RahulGandhi deafening sound indicati…,0.135,0.675,0.19,0.2263
RahulTharangam,RT Yashank06 letsdweet AMITGUJJU BeingHumor Rahul gandu raga Agar aapke ghar pani nhi phuch paa rha h toh aap mujhe vote de ma…,0.0,1.0,0.0,0.0
RahulTharangam,RT INCKerala വയനാട്ടിലെ പ്രവര്‍ത്തകരുടെ സ്‌നേഹത്തിന് ഫെയ്‌സ്ബുക്കിലും ട്വിറ്ററിലും നന്ദി പറഞ്ഞ് എഐസിസി അധ്യക്ഷൻ രാഹുല്‍ ഗാന്ധി റോഡ് ഷോ…,0.0,1.0,0.0,0.0
RahulTharangam,RT arjundsage Apna Time Ayega RahulGandhi Zaroor Ayega RahulGandhiForBehtarBharat RahulTharangam httpstco5BBPsyuRDg,0.0,1.0,0.0,0.0
RahulTharangam,RT geetv79 RahulGandhi Popularity RahulGandhi south India beats👇that Modi hollow RG contest North…,0.0,0.795,0.205,0.4767
RahulTharangam,RT INCKarnataka Entire south India thankful Congress president RahulGandhi takes immense pride candidature Gods o…,0.0,0.681,0.319,0.7269
RahulTharangam,RT sonamJain001 ✍️Dear smritiirani जीं अगर अपने सच में माँ का दूध पिया है तो वायनाड में आप भी अपनी पार्टी से पर्चा भरकर दिखा दे…,0.0,1.0,0.0,0.0
RahulTharangam,RT RituG15 MeTooIndia CongressHatesMiddleClass Wayanad RahulWayanadShow RahulGandhi RahulTharangam ChowkidaroKaScam DCvSRH TeamM…,0.0,1.0,0.0,0.0
RahulTharangam,RT SanjaySDutt Mission RahulGandhi Next PM RahulTharangam RahulForBehtarBharat httpstcotvogcwwLQo,0.0,1.0,0.0,0.0
RahulTharangam,RT INCIndia streets Wayanad Kerala filled cheers Congress President RahulGandhi deafening sound indicati…,0.135,0.675,0.19,0.2263
RahulTharangam,RT geetv79 RahulGandhi Popularity RahulGandhi south India beats👇that Modi hollow RG contest North…,0.0,0.795,0.205,0.4767
RahulTharangam,RT INCIndia streets Wayanad Kerala filled cheers Congress President RahulGandhi deafening sound indicati…,0.135,0.675,0.19,0.2263
RahulTharangam,RT geetv79 RahulGandhi Popularity RahulGandhi south India beats👇that Modi hollow RG contest North…,0.0,0.795,0.205,0.4767
RafaleScam,RT INCIndia 2019 में अगर फिर लुटना हो तो फिर एक बार मोदी सरकार RafaleScam httpstcospU5uLnMBg,0.0,1.0,0.0,0.0
RafaleScam,RT AsaytoW RafaleScam ka paisa isse bhi bade jhole mey aayega httpstcoFI3OVWz4YQ,0.0,1.0,0.0,0.0
RafaleScam,RT SalmanSoz PM looks rattled amp defensive Says ABP biased 😂😂😂 RafaleScam defence includes Supreme Court order wa…,0.095,0.631,0.275,0.4588
RafaleScam,RT SalmanSoz PM looks rattled amp defensive Says ABP biased 😂😂😂 RafaleScam defence includes Supreme Court order wa…,0.095,0.631,0.275,0.4588
RafaleScam,abpnewshindi romanaisarkhan narendramodi dont answer wrong Rafalescam even misleaded SC,0.0,0.779,0.221,0.3724
RafaleScam,RT SalmanSoz PM looks rattled amp defensive Says ABP biased 😂😂😂 RafaleScam defence includes Supreme Court order wa…,0.095,0.631,0.275,0.4588
RafaleScam,RT girish663 मित्तरों अब आमचुनाव2019 में अपना बहुमुल्य वोट देते वक्त याद रखना कि 2014 में थी हमारी भूल 👉 कमल का फूल 👈 जुमलेबा…,0.0,1.0,0.0,0.0
RafaleScam,RT viikassood video सारा दिन एबीपी मोदी को साबुन रगड़ रगड़ कर साफ सुथरा रखने की कोशिश करता रहता है लेकिन एक छोटा सा सवाल उनके मतलब का न…,0.0,1.0,0.0,0.0
RafaleScam,RT vikasjha1996 RafaleScamExposed Nation wants know took largest portion commissions 1 narendramodi 2 AmitShah…,0.0,1.0,0.0,0.0
RafaleScam,RT viikassood video सारा दिन एबीपी मोदी को साबुन रगड़ रगड़ कर साफ सुथरा रखने की कोशिश करता रहता है लेकिन एक छोटा सा सवाल उनके मतलब का न…,0.0,1.0,0.0,0.0
RafaleScam,RafaleScam ka paisa isse bhi bade jhole mey aayega httpstcoFI3OVWz4YQ,0.0,1.0,0.0,0.0
RafaleScam,RT SalmanSoz PM looks rattled amp defensive Says ABP biased 😂😂😂 RafaleScam defence includes Supreme Court order wa…,0.095,0.631,0.275,0.4588
RafaleScam,RT vikrameffects tdhnair narendramodi 36 jets cost 126 jets money 90 missing jets diverted RafaleScam,0.136,0.864,0.0,-0.296
RafaleScam,RT vikrameffects tdhnair narendramodi 36 jets cost 126 jets money 90 missing jets diverted RafaleScam,0.136,0.864,0.0,-0.296
RafaleScam,RT Kalaignarnews Twitterல் வாழும் SADIST MODI வெளிநாட்டுக்கு பாசம் தமிழ்நாட்டுக்கு மோசம் Youtubeல் காண httpstcoHVpnGeqFtF…,0.0,1.0,0.0,0.0
RafaleScam,RT girish663 मित्तरों अब आमचुनाव2019 में अपना बहुमुल्य वोट देते वक्त याद रखना कि 2014 में थी हमारी भूल 👉 कमल का फूल 👈 जुमलेबा…,0.0,1.0,0.0,0.0
RafaleScam,video सारा दिन एबीपी मोदी को साबुन रगड़ रगड़ कर साफ सुथरा रखने की कोशिश करता रहता है लेकिन एक छोटा सा सवाल उनके म… httpstcoqCLvAkKSmC,0.0,1.0,0.0,0.0
RafaleScam,RT INCIndia 2019 में अगर फिर लुटना हो तो फिर एक बार मोदी सरकार RafaleScam httpstcospU5uLnMBg,0.0,1.0,0.0,0.0
RafaleScam,RT Kalaignarnews Twitterல் வாழும் SADIST MODI வெளிநாட்டுக்கு பாசம் தமிழ்நாட்டுக்கு மோசம் Youtubeல் காண httpstcoHVpnGeqFtF…,0.0,1.0,0.0,0.0
RafaleScam,सुप्रीम कोर्ट में झूँठ बोला । सी ए जी की रिपोर्ट के बारे में झूँठ बोला और संसद में सिर्फ गोल मोल किया । फ्रांस के त… httpstcoJXE0tCy8NT,0.0,1.0,0.0,0.0
RafaleScam,RT Kalaignarnews Twitterல் வாழும் SADIST MODI வெளிநாட்டுக்கு பாசம் தமிழ்நாட்டுக்கு மோசம் Youtubeல் காண httpstcoHVpnGeqFtF…,0.0,1.0,0.0,0.0
RafaleScam,RT INCIndia 2019 में अगर फिर लुटना हो तो फिर एक बार मोदी सरकार RafaleScam httpstcospU5uLnMBg,0.0,1.0,0.0,0.0
RafaleScam,RG haryana Anil Ambani get rafale contract sounds angry Good ModiNeverAgain… httpstco2UCbBf7HdV,0.204,0.617,0.179,-0.1027
RafaleScam,RT girish663 मित्तरों अब आमचुनाव2019 में अपना बहुमुल्य वोट देते वक्त याद रखना कि 2014 में थी हमारी भूल 👉 कमल का फूल 👈 जुमलेबा…,0.0,1.0,0.0,0.0
RafaleScam,RT geetv79 Nehrwho Questions Modi need answering 1 secret DeMo team CEARBIFM 2 Whats res…,0.0,1.0,0.0,0.0
RafaleScam,RT geetv79 Nehrwho Questions Modi need answering 1 secret DeMo team CEARBIFM 2 Whats res…,0.0,1.0,0.0,0.0
RafaleScam,RT girish663 मित्तरों अब आमचुनाव2019 में अपना बहुमुल्य वोट देते वक्त याद रखना कि 2014 में थी हमारी भूल 👉 कमल का फूल 👈 जुमलेबा…,0.0,1.0,0.0,0.0
RafaleScam,RT geetv79 EC stays Book RafaleScam 👇 EC show equal zeal staying NaMo Propoganda Movie❓ NaMo Propoganda TV❓ NaMo Pr…,0.0,1.0,0.0,0.0
RafaleScam,RT SalmanSoz PM looks rattled amp defensive Says ABP biased 😂😂😂 RafaleScam defence includes Supreme Court order wa…,0.095,0.631,0.275,0.4588
RafaleScam,Qurofficial Matlab Modi jee bhe Jail Jangey RafaleScam mein httpstcokmRzN4l8Xy,0.0,1.0,0.0,0.0
RafaleScam,tdhnair narendramodi 36 jets cost 126 jets money 90 missing jets diverted RafaleScam,0.155,0.845,0.0,-0.296
RafaleScam,RT geetv79 EC stays Book RafaleScam 👇 EC show equal zeal staying NaMo Propoganda Movie❓ NaMo Propoganda TV❓ NaMo Pr…,0.0,1.0,0.0,0.0
RafaleScam,RT VinayDokania Till recently narendramodi used run away tough questions time rattled question Raf…,0.103,0.897,0.0,-0.128
RafaleScam,RT SalmanSoz PM looks rattled amp defensive Says ABP biased 😂😂😂 RafaleScam defence includes Supreme Court order wa…,0.095,0.631,0.275,0.4588
RafaleScam,RT SalmanSoz PM looks rattled amp defensive Says ABP biased 😂😂😂 RafaleScam defence includes Supreme Court order wa…,0.095,0.631,0.275,0.4588
RafaleScam,RT geetv79 Nehrwho Questions Modi need answering 1 secret DeMo team CEARBIFM 2 Whats res…,0.0,1.0,0.0,0.0
